0.0	0.0
3.64784835049e-07	0.001
1.50302844686e-06	0.002
3.41690436324e-06	0.003
6.10859034027e-06	0.004
9.58026845949e-06	0.005
1.38341251036e-05	0.006
1.88723509566e-05	0.007
2.46971410521e-05	0.008
3.13106946764e-05	0.009
3.87152155141e-05	0.01
4.6912911551e-05	0.011
5.59059951956e-05	0.012
6.56966830604e-05	0.013
7.62871962535e-05	0.014
8.76797601597e-05	0.015
9.98766046353e-05	0.016
0.000112879963813	0.017
0.000126692076249	0.018
0.000141315184947	0.019
0.000156751537233	0.02
0.000173003384932	0.021
0.000190072984145	0.022
0.000207962595565	0.023
0.000226674484186	0.024
0.0002462109195	0.025
0.000266574175442	0.026
0.000287766530398	0.027
0.000309790267174	0.028
0.000332647673096	0.029
0.000356341039939	0.03
0.000380872663948	0.031
0.000406244845887	0.032
0.000432459890992	0.033
0.000459520108996	0.034
0.000487427814173	0.035
0.000516185325272	0.036
0.000545794965608	0.037
0.000576259063041	0.038
0.000607579949877	0.039
0.000639759963065	0.04
0.000672801444073	0.041
0.000706706738938	0.042
0.000741478198239	0.043
0.000777118177176	0.044
0.00081362903549	0.045
0.00085101313754	0.046
0.000889272852278	0.047
0.000928410553272	0.048
0.000968428618637	0.049
0.00100932943122	0.05
0.00105111537843	0.051
0.00109378885229	0.052
0.00113735224951	0.053
0.00118180797143	0.054
0.00122715842406	0.055
0.00127340601808	0.056
0.0013205531688	0.057
0.00136860229627	0.058
0.00141755582521	0.059
0.001467416185	0.06
0.00151818580976	0.061
0.0015698671383	0.062
0.00162246261417	0.063
0.00167597468564	0.064
0.00173040580572	0.065
0.00178575843212	0.066
0.00184203502732	0.067
0.00189923805861	0.068
0.00195736999795	0.069
0.00201643332215	0.07
0.00207643051276	0.071
0.00213736405612	0.072
0.00219923644338	0.073
0.00226205017048	0.074
0.00232580773818	0.075
0.00239051165204	0.076
0.00245616442244	0.077
0.00252276856466	0.078
0.00259032659874	0.079
0.00265884104959	0.08
0.002728314447	0.081
0.00279874932563	0.082
0.00287014822495	0.083
0.00294251368937	0.084
0.0030158482682	0.085
0.00309015451558	0.086
0.00316543499061	0.087
0.00324169225726	0.088
0.00331892888448	0.089
0.00339714744606	0.09
0.00347635052081	0.091
0.00355654069241	0.092
0.00363772054954	0.093
0.00371989268585	0.094
0.00380305969991	0.095
0.00388722419526	0.096
0.00397238878051	0.097
0.00405855606912	0.098
0.00414572867969	0.099
0.00423390923576	0.1
0.00432310036587	0.101
0.00441330470358	0.102
0.00450452488754	0.103
0.00459676356136	0.104
0.00469002337376	0.105
0.0047843069785	0.106
0.00487961703437	0.107
0.00497595620528	0.108
0.00507332716017	0.109
0.00517173257308	0.11
0.00527117512316	0.111
0.00537165749469	0.112
0.00547318237702	0.113
0.0055757524646	0.114
0.00567937045704	0.115
0.00578403905911	0.116
0.00588976098066	0.117
0.00599653893675	0.118
0.00610437564758	0.119
0.00621327383852	0.12
0.0063232362401	0.121
0.00643426558805	0.122
0.0065463646233	0.123
0.00665953609196	0.124
0.00677378274536	0.125
0.0068891073401	0.126
0.00700551263789	0.127
0.00712300140579	0.128
0.00724157641605	0.129
0.00736124044614	0.13
0.00748199627885	0.131
0.00760384670224	0.132
0.0077267945096	0.133
0.00785084249953	0.134
0.0079759934759	0.135
0.00810225024792	0.136
0.0082296156301	0.137
0.00835809244224	0.138
0.00848768350951	0.139
0.00861839166239	0.14
0.00875021973667	0.141
0.00888317057356	0.142
0.00901724701959	0.143
0.00915245192665	0.144
0.00928878815209	0.145
0.00942625855852	0.146
0.00956486601403	0.147
0.00970461339207	0.148
