  21000     3    0.000000
      0.000100     0.449966    -0.228859     0.042506    -0.070027     0.809333     0.180882
      0.000100    -0.519173     0.014679     0.097011    -0.270402    -0.747293     0.172909
      0.000100    -1.477737    -1.127213     0.235107     0.624040    -0.821215     0.031181
      0.000100     0.192379     0.249402     0.154565    -0.263882     0.155540    -0.264545
      0.000100    -1.267717     0.991937     0.120233    -0.562874    -0.941802    -0.426325
      0.000100     1.208282     1.963394     0.141706    -1.003949     0.356119    -0.117363
      0.000100    -1.629864    -1.149206     0.181047     0.579966    -0.965382    -0.053739
      0.000100     1.254719     0.823452     0.141664    -0.709085     0.708784     0.152576
      0.000100    -0.986896     1.583094    -0.170463    -1.036369    -0.453713     0.042627
      0.000100     0.009209    -2.612999     0.032052     1.094051    -0.085147     0.056478
      0.000100    -3.591981     1.743294    -0.077924    -0.509022    -1.018037    -0.046145
      0.000100     0.228571    -1.308163    -0.070804     0.987881     0.163308    -0.126973
      0.000100    -0.745049     1.671779     0.039426    -0.897845    -0.397594     0.153374
      0.000100     0.434025     0.122943    -0.093219    -0.472510     0.900318     0.070759
      0.000100    -2.076333     0.698079    -0.177910    -0.237599    -0.927515     0.138380
      0.000100    -0.496441    -2.425148    -0.142669     0.875555    -0.108551     0.248953
      0.000100    -1.407796    -0.140193     0.015322     0.131658    -1.147332    -0.265944
      0.000100     0.220577     2.748425    -0.501193    -1.023255    -0.040491     0.130433
      0.000100     0.421060     1.020539    -0.014053    -0.888053     0.564223     0.406466
      0.000100     0.641555     0.696798    -0.203445    -0.749803     0.651362     0.015312
      0.000100    -0.061409    -0.743226    -0.076197     1.038533     0.248862     0.212616
      0.000100     4.664492    -1.818380    -0.133802     0.400964     1.068305     0.004002
      0.000100     0.371079     3.462654     0.139180    -1.112924     0.148659    -0.060568
      0.000100     3.818374    -1.000590     0.096489     0.253671     1.065340     0.041540
      0.000100    -0.011588     0.173670    -0.005196    -0.825294    -0.011132     0.555333
      0.000100     0.398087     0.154245    -0.085497    -0.367854     0.683536     0.021109
      0.000100     0.198221     0.165709     0.131544    -0.497706     0.621325    -0.174691
      0.000100    -0.480591     0.852110    -0.068619    -0.743284    -0.509693    -0.197759
      0.000100    -2.117304    -0.942891    -0.135899     0.412925    -0.924191    -0.040766
      0.000100    -2.384304     0.669010    -0.016076    -0.113694    -1.007154    -0.010120
      0.000100     1.027202     0.225201    -0.238710    -0.141413     0.836587     0.248998
      0.000100     1.667353    -0.628854     0.104098     0.373053     1.064485    -0.066548
      0.000100     1.002172     2.047787     0.256788    -1.101362     0.454025     0.164362
      0.000100     0.652398     0.257225     0.003247    -0.018400     0.735502     0.267273
      0.000100    -1.755429     0.230622     0.193491    -0.275791    -1.155580    -0.035140
      0.000100     1.954988    -0.370081    -0.022604     0.191686     0.955191     0.332316
      0.000100    -3.658533    -3.181981     0.019701     0.786501    -0.808232     0.032127
      0.000100     0.458468    -0.124180    -0.847042    -0.028083     0.380654     0.200862
      0.000100     0.525690    -0.822472    -0.353405     0.382856     1.008448    -0.152317
      0.000100     1.067399    -1.257623     0.019516     0.789915     0.573311    -0.283500
      0.000100     0.283332     0.382904    -0.140961    -0.448893     0.609803     0.145520
      0.000100     1.704411    -1.768560     0.155320     0.754845     0.776367    -0.120090
      0.000100     1.339519    -0.476530    -0.141525     0.322647     0.886539    -0.010755
      0.000100     0.180248     0.174773    -0.332719    -0.226183     0.410816    -0.222072
      0.000100     0.368852    -0.619983    -0.301021     0.496041     0.493500     0.019940
      0.000100    -2.180604     0.933894     0.477967    -0.357135    -1.041973    -0.000671
      0.000100     0.445691     1.679695     0.049443    -0.866787     0.321627     0.001440
      0.000100     2.148343     8.523945    -0.018466    -1.107354     0.273881    -0.005871
      0.000100    -0.674127     0.531141    -0.072227    -0.448743    -0.600408     0.105558
      0.000100    -0.440259     1.546765    -0.032052    -0.753513    -0.243240    -0.050217
      0.000100    -1.075354    -2.682052     0.051001     1.029111    -0.372817     0.012251
      0.000100    -1.114326     1.700526    -0.307459    -0.755284    -0.656728    -0.039392
      0.000100     0.178766     0.267551    -0.287297    -0.565956     0.307548     0.648398
      0.000100     0.723560     1.217250     0.220033    -0.714682     0.535823     0.099494
      0.000100    -0.164630     0.042116     0.060848    -0.490515    -0.590753    -0.014479
      0.000100    -1.319801     1.584187    -0.086830    -0.894892    -0.785444     0.096802
      0.000100     0.083048    -1.278140    -0.129560     1.097850     0.302057    -0.339685
      0.000100    -1.735760     0.301655     0.012910    -0.470825    -0.869341     0.030291
      0.000100    -0.043417     1.182284    -0.160985    -0.860989    -0.060369     0.019316
      0.000100    -2.187926    -0.968999     0.093529     0.522316    -0.930726     0.084709
      0.000100    -2.306220     1.493155     0.273115    -0.580816    -0.964706    -0.114039
      0.000100     4.272658     2.359475     0.086191    -0.538521     1.002121     0.012992
      0.000100     0.672695     2.019918     0.316369    -1.100766     0.269152    -0.152940
      0.000100     0.770488     2.035352     0.013388    -0.921755     0.535786    -0.111444
      0.000100     1.151656     1.137725     0.380446    -0.649927     0.677930    -0.050013
      0.000100    -0.049163    -2.879323    -0.016567     1.078883    -0.058762     0.127033
      0.000100     0.606373    -0.889642     0.364957     0.818153     0.693589     0.005676
      0.000100     1.080284    -2.774700     0.088629     1.060768     0.378907     0.019136
      0.000100    -0.275880    -1.136730     0.240388     1.039521    -0.393855     0.086443
      0.000100     1.562901     0.180754     0.087310     0.026626     1.168599    -0.007689
      0.000100    -0.936385     1.728863     0.143017    -0.909045    -0.697855    -0.218514
      0.000100    -0.147142     0.702807    -0.161157    -0.872123    -0.462957     0.026790
      0.000100    -0.885621    -1.221334     0.059237     0.553344    -0.449824     0.029393
      0.000100    -3.672341    -0.269537    -0.062384     0.095030    -1.181581    -0.024106
      0.000100     0.316870     1.734158    -0.052134    -1.042559     0.390492    -0.047271
      0.000100    -2.035303    -1.562723     0.180599     0.568141    -0.828285     0.093588
      0.000100    -0.524997     1.054023     0.080977    -0.870012    -0.541257    -0.085419
      0.000100    -0.335715     0.177353     0.038436    -0.372212    -0.775662     0.064179
      0.000100     0.732331    -2.323096    -0.027969     1.071266     0.443096    -0.138881
      0.000100     0.863814     0.348136    -0.102011    -0.352097     0.835505     0.114126
      0.000100     2.169332     0.227091     0.028101    -0.145337     1.040232     0.044049
      0.000100     2.236414     1.354953    -0.014564    -0.653466     0.975044     0.118111
      0.000100     0.383641     0.662082    -0.322387    -0.673610     0.177934    -0.202763
      0.000100    -0.015525     0.820939     0.027810    -0.931934    -0.094555    -0.067121
      0.000100    -1.948673     2.151938     0.115546    -0.724404    -0.797490    -0.050694
      0.000100     4.473314    -0.006005    -0.080627     0.000019     1.190269    -0.008732
      0.000100     0.553836    -1.897078    -0.029707     0.845057     0.213021     0.147441
      0.000100     0.761683     0.051656     0.079156    -0.302694     0.863759    -0.131715
      0.000100    -0.500743    -1.122084    -0.125007     0.878078     0.041775    -0.426615
      0.000100     2.583391     1.944497     0.109252    -0.720638     0.903808     0.072342
      0.000100     2.073978    -0.313274    -0.136341     0.333033     0.992439    -0.017592
      0.000100     0.958686     0.192159     0.166789     0.185581     0.981041    -0.192530
      0.000100     0.256078    -0.134116     0.110393     0.567098     0.555456    -0.278592
      0.000100    -0.118213    -0.468301    -0.055046     0.952479    -0.125459     0.060763
      0.000100    -0.845457    -0.079491    -0.145789     0.508785    -0.893206     0.150856
      0.000100    -3.058958     3.310518    -0.189082    -0.832576    -0.762880    -0.097092
      0.000100     0.298476     0.197197     0.075490    -0.708997     0.674100    -0.347131
      0.000100     2.243560    -2.297774     0.242493     0.846454     0.753338     0.036019
      0.000100    -2.551427    -1.841109    -0.131380     0.584975    -0.898549    -0.056640
      0.000100     3.608023    -0.764627    -0.099504     0.242154     1.103072    -0.092114
      0.000100     4.671571    -0.535907     0.041251     0.195215     1.166626    -0.043622
      0.000100     0.574368     1.411836     0.366659    -0.814038     0.512086    -0.032219
      0.000100     0.049402    -2.186736    -0.119541     1.105139     0.172714    -0.047930
      0.000100    -1.933669    -1.393574     0.110678     0.605024    -0.824371     0.095106
      0.000100    -0.412989    -0.913092     0.129530     1.008325    -0.019353    -0.112624
      0.000100     1.088298    -0.035657     0.031663    -0.032999     1.095192    -0.027237
      0.000100     3.341342     2.256272    -0.057269    -0.636928     1.001065     0.025491
      0.000100     5.345588    -6.049180    -0.087868     0.853238     0.754858    -0.010714
      0.000100     2.727622    -0.580190    -0.041666     0.229312     1.096838     0.065266
      0.000100     3.494081     2.455979    -0.158764    -0.678889     0.926167    -0.084789
      0.000100    -1.959279    -1.895406    -0.182886     0.796285    -0.752889    -0.089177
      0.000100     2.489678     0.369895    -0.053016    -0.189698     1.022793     0.056050
      0.000100    -0.165192     1.357102     0.322288    -0.990954    -0.101005    -0.061446
      0.000100    -0.658786     0.466046    -0.027971    -0.479129    -0.436821    -0.262673
      0.000100    -0.349194     0.510147    -0.114774    -0.815142    -0.394398     0.017732
      0.000100    -0.492465     0.300576     0.157414    -0.655314    -0.625065     0.089821
      0.000100    -1.830848    -0.646570    -0.066324     0.438655    -0.962331     0.043925
      0.000100     0.282523     0.704454    -0.048088    -0.960445     0.126144     0.023920
      0.000100    -2.006524     0.918624     0.081162    -0.463631    -1.040514    -0.078866
      0.000100    -2.032295     2.490006     0.180384    -0.843927    -0.757890    -0.085812
      0.000100    -1.077326     1.649701     0.413812    -0.969332    -0.591482    -0.017356
      0.000100     0.832855     7.498651    -0.102775    -1.136372     0.122402    -0.006904
      0.000100     1.456014     0.494697     0.043591    -0.120799     1.096127    -0.022702
      0.000100    -0.118034    -0.272130     0.196093     0.711577    -0.873892    -0.148847
      0.000100     1.644300     0.119986    -0.070787    -0.001156     0.960588    -0.060450
      0.000100    -0.297594     1.563742     0.071378    -0.777746    -0.302193     0.021645
      0.000100    -0.866863    -0.415447    -0.041211     0.445825    -0.819639    -0.282938
      0.000100     0.594679     1.682483     0.237507    -0.920820     0.560921     0.037272
      0.000100     1.240240     0.001596    -0.240809    -0.021087     1.074975    -0.202654
      0.000100     0.068001     3.734877    -0.138184    -1.124908    -0.062374    -0.020476
      0.000100    -1.157307     2.360967     0.031800    -1.055054    -0.449534    -0.051875
      0.000100    -1.203526    -1.158348     0.070410     0.573947    -1.039578    -0.065074
      0.000100    -0.829645     1.173675     0.199505    -0.825039    -0.659541     0.023632
      0.000100     0.795903     0.283202    -0.248162    -0.135568     0.884161     0.211607
      0.000100    -5.009943     3.573239    -0.161696    -0.696006    -0.927946    -0.011131
      0.000100    -0.516466     0.251397    -0.075755    -0.363195    -0.965925    -0.373902
      0.000100     3.997826    -0.105729     0.015836     0.033205     1.107696    -0.033215
      0.000100    -0.371626     0.907545     0.058542    -0.797356    -0.049137     0.433229
      0.000100    -0.654442    -0.850057    -0.201402     0.751901    -0.672307     0.163614
      0.000100     0.676881    -0.149249    -0.002855     0.020362     1.092080     0.294812
      0.000100     0.803023    -2.292930     0.253520     1.048440     0.353833    -0.006303
      0.000100    -1.416621    -0.813188     0.006206     0.456860    -0.879165    -0.019448
      0.000100    -2.000438     1.645237    -0.033033    -0.594385    -0.929303     0.037550
      0.000100     0.139118    -2.183076     0.020085     1.035563     0.090405    -0.085685
      0.000100    -0.675763    -1.428397     0.085670     0.978951    -0.199268     0.009665
      0.000100     2.261860     0.681174    -0.085098    -0.231649     1.023262     0.070957
      0.000100    -2.003419    -1.621583    -0.217890     0.567190    -0.993740    -0.071708
      0.000100     1.137572     0.736898     0.347894    -0.547453     0.640907     0.054417
      0.000100     1.963630    -2.256426     0.041262     0.851078     0.695271    -0.055525
      0.000100     3.848065     2.871215     0.102718    -0.669457     0.954510     0.054208
      0.000100    -1.573539    -1.575528    -0.332382     0.830463    -0.702486    -0.135045
      0.000100     2.559171    -0.341609    -0.132478     0.219888     1.107080    -0.024856
      0.000100    -0.955598    -0.400546     0.188815     0.642378    -0.691500     0.085387
      0.000100     2.344796    -3.241967    -0.107740     0.926293     0.705414     0.066093
      0.000100     0.684585    -0.108759    -0.033032     0.600896     0.743625    -0.573059
      0.000100     3.142861     4.010034    -0.198894    -0.869216     0.687711    -0.050093
      0.000100     0.881392    -0.006571     0.059614    -0.069899     0.922128    -0.073922
      0.000100    -0.287538    -0.699186    -0.016326     0.721817    -0.531122     0.118409
      0.000100    -0.777599    -1.385703    -0.490137     0.834299    -0.191645    -0.013241
      0.000100    -0.612880    -0.759411     0.044600     0.534500    -0.827009     0.137208
      0.000100    -1.012620     2.058020     0.027467    -0.843925    -0.506829    -0.123165
      0.000100     1.971892    -0.929432    -0.190968     0.449004     0.935647    -0.023517
      0.000100    -0.181249     0.015254    -0.316229     0.263907    -0.338872    -0.036616
      0.000100    -2.324284    -0.223998    -0.140247     0.226269    -1.102720    -0.026305
      0.000100    -0.622095     0.274872    -0.102027    -0.298425    -1.027565     0.533434
      0.000100    -0.907334    -0.811448    -0.455369     0.874332    -0.563450    -0.180824
      0.000100    -0.678114    -0.008284     0.046020    -0.231630    -0.741063     0.164560
      0.000100     1.825211    -2.012505     0.079867     0.763801     0.803412    -0.016008
      0.000100    -0.581434    -0.375982    -0.067940     0.534454    -0.619453     0.137372
      0.000100    -0.589991     0.810898    -0.001425    -0.409142    -0.523915    -0.105114
      0.000100    -0.445367     2.220322     0.228430    -1.061079    -0.176534     0.047301
      0.000100     1.426068    -0.708276    -0.182212     0.640097     1.080509     0.031966
      0.000100     1.421559    -3.049670    -0.090505     1.063035     0.423396     0.064656
      0.000100     0.307709     1.411596     0.393242    -1.002419     0.381765     0.112726
      0.000100    -2.949398     0.417390     0.111420     0.024391    -1.125925     0.038486
      0.000100    -0.550467    -0.759509    -0.104729     0.936029    -0.756606     0.088650
      0.000100    -0.724515     0.849943    -0.307890    -0.566631    -0.751607    -0.081257
      0.000100    -1.752461    -3.241025     0.048899     1.124366    -0.531921    -0.056009
      0.000100    -1.693889    -2.420638    -0.065403     0.952367    -0.628864    -0.055261
      0.000100     2.734689    -2.999825     0.100547     0.859596     0.830302    -0.015669
      0.000100     0.086597    -1.105831    -0.032016     0.949534     0.026041    -0.032083
      0.000100    -0.788993     1.703254    -0.328216    -0.895249    -0.426322    -0.129722
      0.000100     1.816047    -0.884016     0.122422     0.265800     0.914307    -0.024788
      0.000100    -1.780120     0.469071     0.153600    -0.322598    -0.976748    -0.051678
      0.000100    -2.027885    -4.442846     0.117209     1.048269    -0.503573    -0.004745
      0.000100     3.551518    -3.655119    -0.375496     0.816851     0.804659    -0.038041
      0.000100    -3.703695    -1.797031    -0.299084     0.488506    -1.039470    -0.013927
      0.000100     0.286969    -1.980297     0.078817     0.974511     0.154914     0.031212
      0.000100     6.618337     4.490736     0.005990    -0.647658     0.945901    -0.004317
      0.000100    -1.593380    -1.577182    -0.035787     0.695995    -0.814110    -0.014440
      0.000100     2.324841     1.823498     0.295363    -0.695227     0.874203    -0.030888
      0.000100     3.314470     0.304291    -0.164910    -0.245491     1.107805     0.017449
      0.000100     2.524272     1.043186    -0.497144    -0.289157     1.074839     0.063757
      0.000100     0.235157    -1.000436     0.106833     0.856311     0.418723     0.075492
