# r, density
#   0.42442000000000002        1.6666700000000001        1.4249734000000001     
#          914
   0.0000000000000000        1.4281200250341688     
   1.0952902519167577E-003   1.4281143125578766     
   2.1905805038335154E-003   1.4280971752432505     
   3.2858707557502733E-003   1.4280686134787330     
   4.3811610076670308E-003   1.4280286279040970     
   5.4764512595837887E-003   1.4279772194149893     
   6.5717415115005466E-003   1.4279143891628978     
   7.6670317634173046E-003   1.4278401385551072     
   8.7623220153340616E-003   1.4277544692546456     
   9.8576122672508204E-003   1.4276573831802204     
   1.0952902519167577E-002   1.4275488825061475     
   1.2048192771084335E-002   1.4274289696622642     
   1.3143483023001093E-002   1.4272976473338406     
   1.4238773274917852E-002   1.4271549184614767     
   1.5334063526834609E-002   1.4270007862409888     
   1.6429353778751366E-002   1.4268352541232887     
   1.7524644030668123E-002   1.4266583258142524     
   1.8619934282584884E-002   1.4264700052745800     
   1.9715224534501641E-002   1.4262702967196423     
   2.0810514786418398E-002   1.4260592046193235     
   2.1905805038335155E-002   1.4258367336978475     
   2.3001095290251915E-002   1.4256028889336021     
   2.4096385542168669E-002   1.4253576755589470     
   2.5191675794085430E-002   1.4251010990600144     
   2.6286966046002187E-002   1.4248331651765025     
   2.7382256297918947E-002   1.4245538799014557     
   2.8477546549835704E-002   1.4242632494810366     
   2.9572836801752461E-002   1.4239612804142892     
   3.0668127053669218E-002   1.4236479794528907     
   3.1763417305585975E-002   1.4233233536008965     
   3.2858707557502732E-002   1.4229874101144731     
   3.3953997809419489E-002   1.4226401565016211     
   3.5049288061336246E-002   1.4222816005218928     
   3.6144578313253010E-002   1.4219117501860958     
   3.7239868565169768E-002   1.4215306137559873     
   3.8335158817086525E-002   1.4211381997439636     
   3.9430449069003282E-002   1.4207345169127343     
   4.0525739320920039E-002   1.4203195742749917     
   4.1621029572836796E-002   1.4198933810930665     
   4.2716319824753553E-002   1.4194559468785792     
   4.3811610076670310E-002   1.4190072813920764     
   4.4906900328587074E-002   1.4185473946426632     
   4.6002190580503831E-002   1.4180762968876230     
   4.7097480832420588E-002   1.4175939986320281     
   4.8192771084337338E-002   1.4171005106283416     
   4.9288061336254095E-002   1.4165958438760102     
   5.0383351588170859E-002   1.4160800096210493     
   5.1478641840087616E-002   1.4155530193556149     
   5.2573932092004373E-002   1.4150148848175699     
